code_module,code_presentation,id_student,final_result,total_clicks,avg_score,missing_assessment_count,late_submission_count,low_engagement_flag,low_score_flag,missing_assessment_flag,at_risk_indicator,risk_reason_count,risk_reason_summary
FFF,2014J,688127,Distinction,3080,81.5,0,0,0,0,0,0,0,No Flag
FFF,2014J,688136,Fail,7486,81.45,1,0,0,0,1,1,1,Missing Assessment
FFF,2014J,688159,Withdrawn,1036,67.0,10,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,688187,Withdrawn,18,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,688192,Fail,3369,71.25,0,1,0,0,0,0,0,No Flag
FFF,2014J,688203,Withdrawn,194,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,688225,Fail,1827,67.25,8,0,0,0,1,1,1,Missing Assessment
FFF,2014J,688250,Fail,144,30.0,10,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
FFF,2014J,688251,Withdrawn,1,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,688265,Fail,823,65.25,4,4,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,688297,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,688326,Withdrawn,14,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,688337,Pass,2098,71.5,0,2,0,0,0,0,0,No Flag
FFF,2014J,688442,Withdrawn,356,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,688453,Fail,281,78.0,11,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,688470,Fail,1209,70.36,1,9,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,688475,Withdrawn,30,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,688509,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,688532,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,688543,Pass,3464,80.75,0,2,0,0,0,0,0,No Flag
FFF,2014J,688664,Withdrawn,440,70.0,11,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,688667,Pass,7759,75.08,0,1,0,0,0,0,0,No Flag
FFF,2014J,688685,Pass,3595,83.42,0,8,0,0,0,0,0,No Flag
FFF,2014J,688727,Distinction,6398,92.67,0,0,0,0,0,0,0,No Flag
FFF,2014J,688752,Withdrawn,29,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,688881,Withdrawn,689,69.0,10,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,688891,Fail,1849,65.75,0,0,0,0,0,0,0,No Flag
FFF,2014J,688895,Distinction,6433,90.5,0,1,0,0,0,0,0,No Flag
FFF,2014J,688904,Withdrawn,2422,70.33,9,3,0,0,1,1,1,Missing Assessment
FFF,2014J,688937,Withdrawn,1,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,688964,Withdrawn,8,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,688976,Fail,783,80.6,7,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,689005,Pass,1511,78.42,0,0,1,0,0,1,1,Low Engagement
FFF,2014J,689042,Withdrawn,240,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,689051,Withdrawn,3,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,689052,Fail,491,80.33,9,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,689056,Pass,1472,72.38,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,689225,Withdrawn,601,82.0,11,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,689260,Pass,2140,88.67,0,0,0,0,0,0,0,No Flag
FFF,2014J,689280,Distinction,5725,94.33,0,1,0,0,0,0,0,No Flag
FFF,2014J,689290,Withdrawn,99,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,689347,Pass,2601,82.92,0,0,0,0,0,0,0,No Flag
FFF,2014J,689352,Withdrawn,16,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,689444,Fail,2538,76.09,1,1,0,0,1,1,1,Missing Assessment
FFF,2014J,689498,Withdrawn,191,62.0,11,1,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,689533,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,689582,Withdrawn,77,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,689585,Withdrawn,2,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,689626,Fail,145,50.0,11,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
FFF,2014J,689640,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,689747,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,689751,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,689761,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,689796,Pass,8713,85.42,0,1,0,0,0,0,0,No Flag
FFF,2014J,689827,Withdrawn,218,82.0,11,1,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,689832,Pass,2294,77.0,0,2,0,0,0,0,0,No Flag
FFF,2014J,689855,Distinction,3217,85.83,0,1,0,0,0,0,0,No Flag
FFF,2014J,689924,Pass,1702,79.33,0,0,0,0,0,0,0,No Flag
FFF,2014J,689977,Withdrawn,43,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,690075,Pass,1789,68.33,0,1,0,0,0,0,0,No Flag
FFF,2014J,690137,Withdrawn,2,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,690174,Withdrawn,71,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,690198,Distinction,3860,90.75,0,1,0,0,0,0,0,No Flag
FFF,2014J,690296,Withdrawn,718,85.0,10,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,690382,Pass,1706,79.45,1,3,0,0,1,1,1,Missing Assessment
FFF,2014J,690559,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,690585,Fail,155,60.0,11,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,690628,Pass,3443,85.83,0,0,0,0,0,0,0,No Flag
FFF,2014J,690631,Withdrawn,1,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,690635,Distinction,1320,86.42,0,0,1,0,0,1,1,Low Engagement
FFF,2014J,690656,Withdrawn,167,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,690687,Withdrawn,3,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,690746,Distinction,7083,95.08,0,0,0,0,0,0,0,No Flag
FFF,2014J,690832,Fail,3699,88.73,1,1,0,0,1,1,1,Missing Assessment
FFF,2014J,690872,Pass,3012,82.55,1,1,0,0,1,1,1,Missing Assessment
FFF,2014J,690962,Withdrawn,428,75.33,9,1,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,691056,Withdrawn,22,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,691177,Fail,3,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,691253,Withdrawn,27,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,691269,Pass,3280,73.25,0,3,0,0,0,0,0,No Flag
FFF,2014J,691280,Pass,1645,68.5,2,2,0,0,1,1,1,Missing Assessment
FFF,2014J,691288,Fail,29,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,691326,Fail,5651,61.83,0,3,0,0,0,0,0,No Flag
FFF,2014J,691375,Fail,1099,69.75,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,691465,Fail,3140,56.25,0,4,0,1,0,1,1,Low Score
FFF,2014J,691563,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,691699,Pass,2350,87.0,0,0,0,0,0,0,0,No Flag
FFF,2014J,691722,Distinction,5030,84.83,0,0,0,0,0,0,0,No Flag
FFF,2014J,691805,Withdrawn,191,80.0,11,1,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,691873,Pass,1919,66.67,0,0,0,0,0,0,0,No Flag
FFF,2014J,691932,Pass,4941,84.42,0,1,0,0,0,0,0,No Flag
FFF,2014J,692010,Pass,5111,87.33,0,0,0,0,0,0,0,No Flag
FFF,2014J,692097,Pass,5313,78.25,0,2,0,0,0,0,0,No Flag
FFF,2014J,692189,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,692219,Withdrawn,266,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,692220,Pass,2668,73.08,0,1,0,0,0,0,0,No Flag
FFF,2014J,692273,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,692297,Fail,122,63.0,10,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,692301,Pass,1486,74.58,0,0,1,0,0,1,1,Low Engagement
FFF,2014J,692334,Pass,4280,85.75,0,0,0,0,0,0,0,No Flag
FFF,2014J,692454,Pass,3533,75.17,0,0,0,0,0,0,0,No Flag
FFF,2014J,692612,Pass,5610,97.08,0,0,0,0,0,0,0,No Flag
FFF,2014J,692632,Fail,692,72.0,10,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,692740,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,692893,Pass,2646,65.5,0,4,0,0,0,0,0,No Flag
FFF,2014J,692898,Withdrawn,21,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,692946,Fail,311,41.67,9,2,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
FFF,2014J,692962,Pass,4584,83.5,0,0,0,0,0,0,0,No Flag
FFF,2014J,692968,Pass,2537,79.17,0,1,0,0,0,0,0,No Flag
FFF,2014J,692976,Withdrawn,81,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,693114,Withdrawn,101,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,693160,Pass,2080,74.64,1,0,0,0,1,1,1,Missing Assessment
FFF,2014J,693162,Distinction,5989,88.25,0,1,0,0,0,0,0,No Flag
FFF,2014J,693197,Pass,1552,76.25,0,0,1,0,0,1,1,Low Engagement
FFF,2014J,693223,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,693236,Pass,3721,71.25,0,8,0,0,0,0,0,No Flag
FFF,2014J,693246,Withdrawn,21,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,693345,Pass,3611,82.08,0,10,0,0,0,0,0,No Flag
FFF,2014J,693373,Distinction,3265,87.83,0,0,0,0,0,0,0,No Flag
FFF,2014J,693448,Withdrawn,31,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,693497,Pass,3582,78.17,0,1,0,0,0,0,0,No Flag
FFF,2014J,693519,Pass,1264,61.0,0,0,1,0,0,1,1,Low Engagement
FFF,2014J,693573,Withdrawn,919,88.75,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,693628,Pass,3626,74.33,0,1,0,0,0,0,0,No Flag
FFF,2014J,693629,Fail,33,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,693764,Pass,970,78.45,1,1,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,693806,Distinction,6330,95.42,0,2,0,0,0,0,0,No Flag
FFF,2014J,693812,Withdrawn,313,94.0,11,1,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,693873,Fail,1415,87.88,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,693903,Distinction,2859,88.25,0,0,0,0,0,0,0,No Flag
FFF,2014J,693906,Withdrawn,846,84.33,9,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,693907,Pass,3990,78.25,0,1,0,0,0,0,0,No Flag
FFF,2014J,694059,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,694128,Pass,2359,87.55,1,1,0,0,1,1,1,Missing Assessment
FFF,2014J,694144,Distinction,2807,89.08,0,0,0,0,0,0,0,No Flag
FFF,2014J,694221,Fail,989,55.14,5,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
FFF,2014J,694272,Withdrawn,28,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,694284,Withdrawn,1128,82.67,9,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,694376,Fail,518,83.0,10,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,694415,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,694428,Pass,2014,73.33,0,2,0,0,0,0,0,No Flag
FFF,2014J,694456,Pass,1571,77.36,1,1,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,694464,Withdrawn,15,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,694536,Withdrawn,18,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,694622,Pass,3922,73.58,0,0,0,0,0,0,0,No Flag
FFF,2014J,694669,Withdrawn,253,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,694715,Withdrawn,8,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,694716,Pass,4082,91.42,0,0,0,0,0,0,0,No Flag
FFF,2014J,694827,Pass,2234,74.25,0,0,0,0,0,0,0,No Flag
FFF,2014J,694836,Pass,2586,59.83,0,0,0,1,0,1,1,Low Score
FFF,2014J,694848,Distinction,3886,94.75,0,0,0,0,0,0,0,No Flag
FFF,2014J,695090,Pass,1536,68.0,0,1,1,0,0,1,1,Low Engagement
FFF,2014J,695169,Pass,3055,90.45,1,6,0,0,1,1,1,Missing Assessment
FFF,2014J,695220,Withdrawn,307,66.0,11,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,695250,Withdrawn,1223,89.33,9,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,695251,Withdrawn,602,92.0,11,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,695369,Withdrawn,472,68.0,11,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,695380,Withdrawn,188,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,695416,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,695449,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,695471,Pass,2203,80.67,0,1,0,0,0,0,0,No Flag
FFF,2014J,695485,Pass,2034,75.58,0,3,0,0,0,0,0,No Flag
FFF,2014J,695550,Fail,705,92.0,10,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,695574,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,695637,Distinction,2939,92.0,0,0,0,0,0,0,0,No Flag
FFF,2014J,695676,Withdrawn,395,86.0,11,1,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,695700,Fail,697,71.0,10,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,695729,Pass,8097,67.17,0,3,0,0,0,0,0,No Flag
FFF,2014J,695748,Withdrawn,1204,84.0,10,1,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,695764,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,695803,Pass,3656,86.33,0,0,0,0,0,0,0,No Flag
FFF,2014J,695825,Withdrawn,2374,66.4,7,0,0,0,1,1,1,Missing Assessment
FFF,2014J,695869,Pass,4519,85.75,0,0,0,0,0,0,0,No Flag
FFF,2014J,695879,Withdrawn,215,48.0,11,0,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
FFF,2014J,695926,Fail,1082,73.0,8,1,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,695964,Withdrawn,155,50.0,11,0,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
FFF,2014J,696039,Fail,1767,55.6,2,3,0,1,1,1,2,Low Score; Missing Assessment
FFF,2014J,696043,Distinction,2362,89.58,0,0,0,0,0,0,0,No Flag
FFF,2014J,696071,Withdrawn,1506,63.2,7,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,696082,Pass,2966,89.08,0,0,0,0,0,0,0,No Flag
FFF,2014J,696091,Withdrawn,66,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,696188,Pass,2111,77.0,0,0,0,0,0,0,0,No Flag
FFF,2014J,696253,Withdrawn,5,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,696275,Distinction,7973,88.42,0,0,0,0,0,0,0,No Flag
FFF,2014J,696276,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,696318,Distinction,2732,80.67,0,0,0,0,0,0,0,No Flag
FFF,2014J,696329,Distinction,5385,95.08,0,0,0,0,0,0,0,No Flag
FFF,2014J,696347,Pass,6171,86.67,0,0,0,0,0,0,0,No Flag
FFF,2014J,696364,Pass,2166,72.58,0,3,0,0,0,0,0,No Flag
FFF,2014J,696410,Withdrawn,311,94.0,11,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,696456,Fail,208,46.0,10,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
FFF,2014J,696583,Fail,1674,80.0,1,0,0,0,1,1,1,Missing Assessment
FFF,2014J,696615,Fail,395,72.33,9,1,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,696653,Fail,822,68.33,9,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,696659,Pass,2268,71.42,0,0,0,0,0,0,0,No Flag
FFF,2014J,696662,Distinction,9567,91.17,0,0,0,0,0,0,0,No Flag
FFF,2014J,696664,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,696666,Fail,1018,57.67,0,5,1,1,0,1,2,Low Engagement; Low Score
FFF,2014J,696671,Pass,1700,74.25,0,2,0,0,0,0,0,No Flag
FFF,2014J,696672,Pass,894,73.27,1,8,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,696674,Pass,1812,68.45,1,0,0,0,1,1,1,Missing Assessment
FFF,2014J,696678,Pass,2967,80.25,0,0,0,0,0,0,0,No Flag
FFF,2014J,696729,Pass,4999,71.17,0,0,0,0,0,0,0,No Flag
FFF,2014J,696943,Withdrawn,147,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,696981,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,696985,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,697027,Fail,2908,76.29,5,1,0,0,1,1,1,Missing Assessment
FFF,2014J,697042,Withdrawn,1512,74.25,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,697114,Pass,1025,81.58,0,0,1,0,0,1,1,Low Engagement
FFF,2014J,697160,Fail,160,56.0,11,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
FFF,2014J,697192,Withdrawn,367,90.0,11,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,697204,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,697215,Withdrawn,578,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,697255,Pass,4552,86.92,0,0,0,0,0,0,0,No Flag
FFF,2014J,697257,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,697299,Withdrawn,203,84.0,11,1,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,697438,Withdrawn,2186,84.38,4,0,0,0,1,1,1,Missing Assessment
FFF,2014J,697478,Pass,2060,73.36,1,0,0,0,1,1,1,Missing Assessment
FFF,2014J,697529,Withdrawn,5,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,697554,Withdrawn,1,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,697581,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,697665,Withdrawn,111,46.0,11,0,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
FFF,2014J,697878,Pass,4376,85.33,0,1,0,0,0,0,0,No Flag
FFF,2014J,697998,Pass,2193,80.08,0,0,0,0,0,0,0,No Flag
FFF,2014J,698015,Pass,1414,78.83,0,0,1,0,0,1,1,Low Engagement
FFF,2014J,698020,Withdrawn,637,8.0,11,0,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
FFF,2014J,698112,Withdrawn,150,78.0,11,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,698157,Fail,133,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,698193,Fail,325,60.0,11,1,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,698233,Withdrawn,5,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,698237,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,698278,Withdrawn,1478,69.0,10,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,698384,Pass,4552,80.08,0,2,0,0,0,0,0,No Flag
FFF,2014J,698407,Fail,112,56.0,11,0,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
FFF,2014J,698485,Pass,2787,80.75,0,0,0,0,0,0,0,No Flag
FFF,2014J,698656,Pass,2700,77.33,0,1,0,0,0,0,0,No Flag
FFF,2014J,698762,Withdrawn,439,72.0,11,1,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,699126,Pass,1063,73.0,1,6,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,699127,Fail,1525,61.17,0,1,1,0,0,1,1,Low Engagement
FFF,2014J,699128,Pass,2075,71.5,0,2,0,0,0,0,0,No Flag
FFF,2014J,836614,Fail,1355,71.0,9,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,884652,Withdrawn,1051,74.0,11,1,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,895524,Distinction,9202,94.58,0,0,0,0,0,0,0,No Flag
FFF,2014J,900936,Withdrawn,48,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,1021350,Fail,701,61.33,9,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,1042726,Fail,2151,69.5,0,6,0,0,0,0,0,No Flag
FFF,2014J,1318759,Pass,5080,75.75,0,9,0,0,0,0,0,No Flag
FFF,2014J,1348205,Distinction,8845,95.0,0,0,0,0,0,0,0,No Flag
FFF,2014J,1391717,Pass,2101,88.75,0,0,0,0,0,0,0,No Flag
FFF,2014J,1409532,Fail,1988,52.5,8,2,0,1,1,1,2,Low Score; Missing Assessment
FFF,2014J,1413902,Fail,4199,60.5,0,0,0,0,0,0,0,No Flag
FFF,2014J,1424608,Withdrawn,228,88.0,11,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,1448966,Pass,2106,84.33,0,0,0,0,0,0,0,No Flag
FFF,2014J,1449171,Withdrawn,373,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,1450604,Pass,4611,80.42,0,1,0,0,0,0,0,No Flag
FFF,2014J,1459010,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,1473878,Pass,2844,72.92,0,0,0,0,0,0,0,No Flag
FFF,2014J,1477284,Withdrawn,2096,86.0,10,0,0,0,1,1,1,Missing Assessment
FFF,2014J,1501577,Distinction,2824,92.58,0,1,0,0,0,0,0,No Flag
FFF,2014J,1514245,Withdrawn,357,83.0,9,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,1532711,Withdrawn,808,79.0,9,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,1537796,Withdrawn,618,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,1585671,Pass,4568,93.0,0,0,0,0,0,0,0,No Flag
FFF,2014J,1588621,Withdrawn,131,84.75,8,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,1603549,Pass,2475,84.33,0,0,0,0,0,0,0,No Flag
FFF,2014J,1629444,Withdrawn,0,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,1631797,Pass,2178,84.63,4,0,0,0,1,1,1,Missing Assessment
FFF,2014J,1639699,Pass,3035,79.08,0,0,0,0,0,0,0,No Flag
FFF,2014J,1640680,Pass,2751,80.73,1,2,0,0,1,1,1,Missing Assessment
FFF,2014J,1658963,Pass,2058,79.08,0,0,0,0,0,0,0,No Flag
FFF,2014J,1677677,Pass,4932,74.18,1,1,0,0,1,1,1,Missing Assessment
FFF,2014J,1683192,Withdrawn,325,68.0,11,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,1722493,Fail,7618,66.17,0,1,0,0,0,0,0,No Flag
FFF,2014J,1733664,Fail,6494,74.75,8,1,0,0,1,1,1,Missing Assessment
FFF,2014J,1745145,Withdrawn,118,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,1752994,Pass,3663,91.18,1,0,0,0,1,1,1,Missing Assessment
FFF,2014J,1755594,Distinction,4003,95.0,0,1,0,0,0,0,0,No Flag
FFF,2014J,1765045,Withdrawn,351,60.0,11,1,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,1766102,Fail,355,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,1771775,Pass,2462,78.5,2,0,0,0,1,1,1,Missing Assessment
FFF,2014J,1796402,Pass,3350,77.45,1,1,0,0,1,1,1,Missing Assessment
FFF,2014J,1810759,Pass,3055,78.67,0,2,0,0,0,0,0,No Flag
FFF,2014J,1816458,Pass,10194,93.42,0,0,0,0,0,0,0,No Flag
FFF,2014J,1817710,Distinction,3334,91.08,0,0,0,0,0,0,0,No Flag
FFF,2014J,1818385,Pass,3516,73.45,1,11,0,0,1,1,1,Missing Assessment
FFF,2014J,1836241,Pass,5138,86.0,0,0,0,0,0,0,0,No Flag
FFF,2014J,1837138,Distinction,13858,93.67,0,0,0,0,0,0,0,No Flag
FFF,2014J,1856869,Fail,1619,71.45,1,1,0,0,1,1,1,Missing Assessment
FFF,2014J,1866233,Fail,381,79.75,8,1,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,1871598,Distinction,15002,94.42,0,0,0,0,0,0,0,No Flag
FFF,2014J,1871684,Pass,1936,66.0,0,0,0,0,0,0,0,No Flag
FFF,2014J,1873360,Withdrawn,67,,12,0,1,0,1,1,2,Low Engagement; Missing Assessment
FFF,2014J,1877902,Pass,4445,88.42,0,3,0,0,0,0,0,No Flag
FFF,2014J,1879321,Distinction,7050,93.42,0,0,0,0,0,0,0,No Flag
FFF,2014J,1881231,Pass,2982,85.33,0,0,0,0,0,0,0,No Flag
FFF,2014J,1887108,Pass,5266,92.83,0,0,0,0,0,0,0,No Flag
