code_module,code_presentation,id_student,total_clicks,active_days,unique_sites_visited,avg_clicks_per_active_day,engagement_bucket
FFF,2013B,552142,1411,78,96,18.09,Low
FFF,2013B,552228,0,0,0,0.0,No Activity
FFF,2013B,552284,138,5,25,27.6,Low
FFF,2013B,552320,1406,47,85,29.91,Low
FFF,2013B,552374,2495,94,92,26.54,Medium
FFF,2013B,552395,2815,103,116,27.33,Medium
FFF,2013B,552450,3692,93,149,39.7,Medium
FFF,2013B,552491,2764,107,147,25.83,Medium
FFF,2013B,552560,193,14,21,13.79,Low
FFF,2013B,552567,655,18,50,36.39,Low
FFF,2013B,552580,333,18,38,18.5,Low
FFF,2013B,552614,0,0,0,0.0,No Activity
FFF,2013B,552648,2812,75,162,37.49,Medium
FFF,2013B,552708,4560,105,168,43.43,High
FFF,2013B,552721,2748,50,104,54.96,Medium
FFF,2013B,552740,490,23,57,21.3,Low
FFF,2013B,552834,1670,76,80,21.97,Low
FFF,2013B,552987,4506,153,176,29.45,High
FFF,2013B,553017,2818,82,99,34.37,Medium
FFF,2013B,553100,4346,101,168,43.03,High
FFF,2013B,553104,2349,84,98,27.96,Medium
FFF,2013B,553131,0,0,0,0.0,No Activity
FFF,2013B,553155,2678,114,125,23.49,Medium
FFF,2013B,553220,4483,71,190,63.14,High
FFF,2013B,553240,0,0,0,0.0,No Activity
FFF,2013B,553262,15858,248,253,63.94,High
FFF,2013B,553325,4256,91,165,46.77,Medium
FFF,2013B,553404,174,12,25,14.5,Low
FFF,2013B,553425,1765,70,119,25.21,Low
FFF,2013B,553500,3832,132,199,29.03,Medium
FFF,2013B,553528,2405,89,150,27.02,Medium
FFF,2013B,553631,0,0,0,0.0,No Activity
FFF,2013B,553649,3112,101,153,30.81,Medium
FFF,2013B,553655,2423,109,171,22.23,Medium
FFF,2013B,553727,2021,92,106,21.97,Low
FFF,2013B,553781,7026,167,190,42.07,High
FFF,2013B,553813,1955,66,82,29.62,Low
FFF,2013B,553831,3673,133,246,27.62,Medium
FFF,2013B,553834,1186,68,81,17.44,Low
FFF,2013B,553841,424,17,43,24.94,Low
FFF,2013B,553878,1978,59,111,33.53,Low
FFF,2013B,553963,3314,107,106,30.97,Medium
FFF,2013B,554038,5512,140,151,39.37,High
FFF,2013B,554044,3885,126,159,30.83,Medium
FFF,2013B,554045,323,20,36,16.15,Low
FFF,2013B,554152,116,3,33,38.67,Low
FFF,2013B,554166,1689,38,62,44.45,Low
FFF,2013B,554236,3008,129,170,23.32,Medium
FFF,2013B,554256,2549,104,100,24.51,Medium
FFF,2013B,554289,3314,90,184,36.82,Medium
FFF,2013B,554331,7123,124,216,57.44,High
FFF,2013B,554365,810,34,42,23.82,Low
FFF,2013B,554372,7110,214,212,33.22,High
FFF,2013B,554435,5293,78,162,67.86,High
FFF,2013B,554476,4029,119,188,33.86,Medium
FFF,2013B,554558,7222,219,242,32.98,High
FFF,2013B,554592,4911,158,174,31.08,High
FFF,2013B,554620,2302,85,146,27.08,Medium
FFF,2013B,554664,2619,102,147,25.68,Medium
FFF,2013B,554748,8209,162,232,50.67,High
FFF,2013B,554761,1782,68,130,26.21,Low
FFF,2013B,554813,5460,150,190,36.4,High
FFF,2013B,554852,8277,134,205,61.77,High
FFF,2013B,554888,374,9,51,41.56,Low
FFF,2013B,554908,4105,164,191,25.03,Medium
FFF,2013B,554919,1770,99,103,17.88,Low
FFF,2013B,554923,1850,48,69,38.54,Low
FFF,2013B,554940,2870,88,106,32.61,Medium
FFF,2013B,554946,205,22,30,9.32,Low
FFF,2013B,555110,0,0,0,0.0,No Activity
FFF,2013B,555144,3984,103,160,38.68,Medium
FFF,2013B,555148,96,4,22,24.0,Low
FFF,2013B,555168,49,1,16,49.0,Low
FFF,2013B,555178,2,1,1,2.0,Low
FFF,2013B,555250,2466,72,123,34.25,Medium
FFF,2013B,555349,1893,65,98,29.12,Low
FFF,2013B,555444,3940,176,127,22.39,Medium
FFF,2013B,555503,4532,146,143,31.04,High
FFF,2013B,555539,28,4,13,7.0,Low
FFF,2013B,555609,427,32,59,13.34,Low
FFF,2013B,555619,1005,32,67,31.41,Low
FFF,2013B,555653,152,9,24,16.89,Low
FFF,2013B,555709,1114,45,100,24.76,Low
FFF,2013B,555786,690,50,37,13.8,Low
FFF,2013B,556004,1812,45,105,40.27,Low
FFF,2013B,556022,5947,119,182,49.97,High
FFF,2013B,556121,1501,48,55,31.27,Low
FFF,2013B,556126,847,41,83,20.66,Low
FFF,2013B,556133,4630,226,203,20.49,High
FFF,2013B,556134,0,0,0,0.0,No Activity
FFF,2013B,556153,442,16,51,27.63,Low
FFF,2013B,556203,0,0,0,0.0,No Activity
FFF,2013B,556210,6942,205,211,33.86,High
FFF,2013B,556251,2209,57,102,38.75,Medium
FFF,2013B,556302,4003,203,143,19.72,Medium
FFF,2013B,556351,2031,43,108,47.23,Low
FFF,2013B,556391,2256,114,145,19.79,Medium
FFF,2013B,556404,1410,35,100,40.29,Low
FFF,2013B,556408,192,16,33,12.0,Low
FFF,2013B,556429,5899,184,192,32.06,High
FFF,2013B,556440,4866,141,173,34.51,High
FFF,2013B,556489,96,3,29,32.0,Low
FFF,2013B,556492,1497,40,79,37.42,Low
FFF,2013B,556498,2370,64,93,37.03,Medium
FFF,2013B,556540,8103,193,320,41.98,High
FFF,2013B,556542,644,30,55,21.47,Low
FFF,2013B,556567,2116,83,124,25.49,Low
FFF,2013B,556659,6825,195,206,35.0,High
FFF,2013B,556783,12143,229,320,53.03,High
FFF,2013B,556880,1575,64,79,24.61,Low
FFF,2013B,556911,653,24,54,27.21,Low
FFF,2013B,556924,5361,189,197,28.37,High
FFF,2013B,556927,0,0,0,0.0,No Activity
FFF,2013B,556931,3356,68,115,49.35,Medium
FFF,2013B,556945,4920,158,160,31.14,High
FFF,2013B,556970,499,24,56,20.79,Low
FFF,2013B,557053,6984,216,263,32.33,High
FFF,2013B,557089,82,3,11,27.33,Low
FFF,2013B,557129,1047,57,114,18.37,Low
FFF,2013B,557177,2471,44,88,56.16,Medium
FFF,2013B,557203,304,23,31,13.22,Low
FFF,2013B,557314,3003,75,130,40.04,Medium
FFF,2013B,557345,9394,225,242,41.75,High
FFF,2013B,557388,6178,223,230,27.7,High
FFF,2013B,557445,10207,187,271,54.58,High
FFF,2013B,557469,201,9,31,22.33,Low
FFF,2013B,557542,580,11,53,52.73,Low
FFF,2013B,557586,1909,54,80,35.35,Low
FFF,2013B,557588,0,0,0,0.0,No Activity
FFF,2013B,557710,15300,234,341,65.38,High
FFF,2013B,557735,1654,83,116,19.93,Low
FFF,2013B,557773,1415,51,57,27.75,Low
FFF,2013B,557787,1394,46,81,30.3,Low
FFF,2013B,557792,283,10,45,28.3,Low
FFF,2013B,557811,3385,67,147,50.52,Medium
FFF,2013B,557840,6408,171,199,37.47,High
FFF,2013B,557877,1699,65,105,26.14,Low
FFF,2013B,557891,4236,96,193,44.13,Medium
FFF,2013B,557908,878,32,73,27.44,Low
FFF,2013B,558018,7291,230,216,31.7,High
FFF,2013B,558098,3580,81,177,44.2,Medium
FFF,2013B,558104,5625,178,250,31.6,High
FFF,2013B,558199,0,0,0,0.0,No Activity
FFF,2013B,558208,13258,251,300,52.82,High
FFF,2013B,558244,941,26,61,36.19,Low
FFF,2013B,558262,425,36,37,11.81,Low
FFF,2013B,558280,1770,44,98,40.23,Low
FFF,2013B,558354,0,0,0,0.0,No Activity
FFF,2013B,558404,187,17,28,11.0,Low
FFF,2013B,558489,1815,46,89,39.46,Low
FFF,2013B,558503,2899,105,134,27.61,Medium
FFF,2013B,558558,7810,161,275,48.51,High
FFF,2013B,558597,4443,151,186,29.42,High
FFF,2013B,558628,8738,213,261,41.02,High
FFF,2013B,558692,1485,45,56,33.0,Low
FFF,2013B,558760,1144,22,62,52.0,Low
FFF,2013B,558770,3055,138,129,22.14,Medium
FFF,2013B,558772,3762,93,123,40.45,Medium
FFF,2013B,558776,343,17,36,20.18,Low
FFF,2013B,558801,5924,177,191,33.47,High
FFF,2013B,558807,1448,53,64,27.32,Low
FFF,2013B,558851,6419,187,184,34.33,High
FFF,2013B,558854,1055,54,75,19.54,Low
FFF,2013B,558907,4468,118,227,37.86,High
FFF,2013B,558915,6336,99,188,64.0,High
FFF,2013B,558957,0,0,0,0.0,No Activity
FFF,2013B,558963,2254,78,114,28.9,Medium
FFF,2013B,559004,2554,150,168,17.03,Medium
FFF,2013B,559019,16,3,5,5.33,Low
FFF,2013B,559058,7082,168,181,42.15,High
FFF,2013B,559062,497,20,35,24.85,Low
FFF,2013B,559155,10858,152,164,71.43,High
FFF,2013B,559325,5624,185,249,30.4,High
FFF,2013B,559335,2679,121,107,22.14,Medium
FFF,2013B,559397,849,28,74,30.32,Low
FFF,2013B,559405,1775,56,79,31.7,Low
FFF,2013B,559423,9158,186,317,49.24,High
FFF,2013B,559440,2087,65,104,32.11,Low
FFF,2013B,559449,768,35,82,21.94,Low
FFF,2013B,559451,1514,41,88,36.93,Low
FFF,2013B,559454,4017,126,156,31.88,Medium
FFF,2013B,559496,764,22,57,34.73,Low
FFF,2013B,559589,4340,113,168,38.41,High
FFF,2013B,559594,4777,164,143,29.13,High
FFF,2013B,559609,2817,78,135,36.12,Medium
FFF,2013B,559642,2469,58,164,42.57,Medium
FFF,2013B,559656,93,5,13,18.6,Low
FFF,2013B,559688,287,6,42,47.83,Low
FFF,2013B,559760,6915,193,301,35.83,High
FFF,2013B,559768,1414,37,55,38.22,Low
FFF,2013B,559770,6289,205,264,30.68,High
FFF,2013B,559785,11858,248,232,47.81,High
FFF,2013B,559856,12110,233,322,51.97,High
FFF,2013B,559991,600,32,44,18.75,Low
FFF,2013B,560010,124,5,15,24.8,Low
FFF,2013B,560022,4281,110,175,38.92,Medium
FFF,2013B,560046,3949,151,188,26.15,Medium
FFF,2013B,560067,858,40,46,21.45,Low
FFF,2013B,560072,5697,148,265,38.49,High
FFF,2013B,560182,8122,216,218,37.6,High
FFF,2013B,560197,8,1,2,8.0,Low
FFF,2013B,560199,3320,75,138,44.27,Medium
FFF,2013B,560207,7450,200,233,37.25,High
FFF,2013B,560404,6060,189,255,32.06,High
FFF,2013B,560410,424,19,48,22.32,Low
FFF,2013B,560425,6592,166,199,39.71,High
FFF,2013B,560431,18039,255,232,70.74,High
FFF,2013B,560443,23,2,7,11.5,Low
FFF,2013B,560459,553,17,41,32.53,Low
FFF,2013B,560496,2048,65,83,31.51,Low
FFF,2013B,560585,9875,138,188,71.56,High
FFF,2013B,928248,2730,70,148,39.0,Medium
FFF,2013B,962951,108,8,22,13.5,Low
FFF,2013B,988019,1627,103,113,15.8,Low
FFF,2013B,999174,6307,217,283,29.06,High
FFF,2013B,1026777,552,15,40,36.8,Low
FFF,2013B,1034674,6543,153,265,42.76,High
FFF,2013B,1054876,1036,41,78,25.27,Low
FFF,2013B,1073767,6145,148,206,41.52,High
FFF,2013B,1090738,1325,59,77,22.46,Low
FFF,2013B,1097354,3269,117,217,27.94,Medium
FFF,2013B,1118284,3778,173,245,21.84,Medium
FFF,2013B,1337055,2685,94,207,28.56,Medium
FFF,2013B,1347198,2804,83,168,33.78,Medium
FFF,2013B,1397662,7858,106,273,74.13,High
FFF,2013B,1411562,716,12,56,59.67,Low
FFF,2013B,1436558,3058,134,165,22.82,Medium
FFF,2013B,1440072,4366,125,142,34.93,High
FFF,2013B,1442706,2238,86,103,26.02,Medium
FFF,2013B,1444520,3501,122,249,28.7,Medium
FFF,2013B,1464952,5963,148,170,40.29,High
FFF,2013B,1494901,0,0,0,0.0,No Activity
FFF,2013B,1500410,3037,83,143,36.59,Medium
FFF,2013B,1510285,4607,135,170,34.13,High
FFF,2013B,1531287,4822,88,188,54.8,High
FFF,2013B,1532840,5707,138,163,41.36,High
FFF,2013B,1534560,2367,100,161,23.67,Medium
FFF,2013B,1536138,1652,61,145,27.08,Low
FFF,2013B,1554143,1374,55,108,24.98,Low
FFF,2013B,1558539,3239,72,130,44.99,Medium
FFF,2013B,1559365,0,0,0,0.0,No Activity
FFF,2013B,1562320,527,29,66,18.17,Low
FFF,2013B,1614181,2650,92,92,28.8,Medium
FFF,2013B,1627071,22,3,4,7.33,Low
FFF,2013B,1651020,584,25,44,23.36,Low
FFF,2013B,1668504,6667,133,198,50.13,High
FFF,2013B,1689730,1688,52,122,32.46,Low
FFF,2013B,1699445,7215,194,187,37.19,High
FFF,2013B,1720712,4165,163,200,25.55,Medium
FFF,2013B,1742834,4350,152,201,28.62,High
FFF,2013B,1761013,2436,91,135,26.77,Medium
FFF,2013B,1766303,1258,54,93,23.3,Low
FFF,2013B,1772429,2824,89,150,31.73,Medium
FFF,2013B,1784775,3146,82,170,38.37,Medium
FFF,2013B,1788974,272,13,77,20.92,Low
FFF,2013B,1809578,4372,120,157,36.43,High
FFF,2013B,1813486,862,21,64,41.05,Low
FFF,2013B,1813664,17,3,7,5.67,Low
FFF,2013B,1821249,1821,57,98,31.95,Low
FFF,2013B,1824428,0,0,0,0.0,No Activity
FFF,2013B,1833107,164,11,27,14.91,Low
FFF,2013B,1836988,963,36,99,26.75,Low
FFF,2013B,1839012,8335,229,228,36.4,High
FFF,2013B,1839785,9,1,4,9.0,Low
FFF,2013B,1844150,3422,100,196,34.22,Medium
FFF,2013B,1846751,1104,41,130,26.93,Low
FFF,2013B,1855249,0,0,0,0.0,No Activity
FFF,2013B,1861445,312,12,31,26.0,Low
FFF,2013B,1867563,307,19,36,16.16,Low
FFF,2013B,1870830,3286,124,111,26.5,Medium
FFF,2013B,1874403,915,34,85,26.91,Low
FFF,2013B,1878918,6077,136,213,44.68,High
FFF,2013B,1882255,4379,112,183,39.1,High
FFF,2013B,1896915,559,25,65,22.36,Low
FFF,2013B,1904916,1806,58,67,31.14,Low
FFF,2013B,1905259,3727,139,202,26.81,Medium
FFF,2013B,1907755,11881,252,252,47.15,High
FFF,2013B,1913435,2258,61,99,37.02,Medium
FFF,2013B,1917796,1426,29,103,49.17,Low
FFF,2013B,1919940,3972,146,201,27.21,Medium
FFF,2013B,1930949,1156,82,87,14.1,Low
FFF,2013B,1934810,3762,111,177,33.89,Medium
FFF,2013B,1936679,5151,192,183,26.83,High
FFF,2013B,1936935,0,0,0,0.0,No Activity
FFF,2013B,1966591,5898,134,197,44.01,High
FFF,2013B,1974271,1126,37,81,30.43,Low
FFF,2013B,1990127,2542,57,106,44.6,Medium
FFF,2013B,1997164,6551,93,182,70.44,High
FFF,2013B,2000491,3418,67,159,51.01,Medium
FFF,2013B,2001665,2891,117,209,24.71,Medium
FFF,2013B,2012900,635,28,39,22.68,Low
FFF,2013B,2031252,2568,51,140,50.35,Medium
FFF,2013B,2034533,89,18,14,4.94,Low
FFF,2013B,2045440,3484,96,150,36.29,Medium
FFF,2013B,2045818,3257,82,172,39.72,Medium
FFF,2013B,2051035,3557,89,111,39.97,Medium
FFF,2013B,2054019,2302,79,115,29.14,Medium
FFF,2013B,2057105,5832,122,229,47.8,High
FFF,2013B,2060467,2695,54,136,49.91,Medium
FFF,2013B,2068918,903,37,73,24.41,Low
FFF,2013B,2087100,4237,168,209,25.22,Medium
FFF,2013B,2090053,4499,185,202,24.32,High
FFF,2013B,2102658,0,0,0,0.0,No Activity
FFF,2013B,2108821,3326,96,144,34.65,Medium
FFF,2013B,2139037,3657,101,207,36.21,Medium
FFF,2013B,2140087,2389,67,100,35.66,Medium
FFF,2013B,2141085,3204,78,128,41.08,Medium
FFF,2013B,2142853,2041,64,134,31.89,Low
FFF,2013B,2143065,3661,112,144,32.69,Medium
FFF,2013B,2156733,253,17,33,14.88,Low
FFF,2013B,2158399,4085,138,204,29.6,Medium
FFF,2013B,2182255,1587,60,64,26.45,Low
FFF,2013B,2189002,2537,91,137,27.88,Medium
FFF,2013B,2195318,4692,151,149,31.07,High
FFF,2013B,2195971,804,38,61,21.16,Low
FFF,2013B,2197511,1977,89,163,22.21,Low
FFF,2013B,2231810,3448,102,121,33.8,Medium
FFF,2013B,2245011,86,4,12,21.5,Low
FFF,2013B,2252905,36,6,10,6.0,Low
FFF,2013B,2254252,4992,168,183,29.71,High
FFF,2013B,2272874,739,48,75,15.4,Low
FFF,2013B,2280739,2950,50,117,59.0,Medium
FFF,2013B,2281483,5644,191,226,29.55,High
FFF,2013B,2288454,2243,64,126,35.05,Medium
FFF,2013B,2288493,0,0,0,0.0,No Activity
FFF,2013B,2327494,912,49,95,18.61,Low
FFF,2013B,2338255,1544,49,92,31.51,Low
FFF,2013B,2338422,2421,67,172,36.13,Medium
FFF,2013B,2341415,3264,97,147,33.65,Medium
FFF,2013B,2343293,2532,91,124,27.82,Medium
FFF,2013B,2346679,5812,151,189,38.49,High
FFF,2013B,2348120,960,46,72,20.87,Low
FFF,2013B,2352280,3481,131,189,26.57,Medium
FFF,2013B,2354732,1746,102,91,17.12,Low
FFF,2013B,2362169,1759,40,72,43.98,Low
FFF,2013B,2364565,5498,142,123,38.72,High
FFF,2013B,2367887,70,3,20,23.33,Low
FFF,2013B,2375526,785,20,69,39.25,Low
FFF,2013B,2381745,2598,121,167,21.47,Medium
FFF,2013B,2383921,4677,146,200,32.03,High
FFF,2013B,2387054,6738,211,185,31.93,High
FFF,2013B,2389267,4467,160,228,27.92,High
FFF,2013B,2392327,1389,33,96,42.09,Low
FFF,2013B,2395804,2379,99,147,24.03,Medium
FFF,2013B,2407762,1305,60,85,21.75,Low
FFF,2013B,2413191,2683,86,122,31.2,Medium
FFF,2013B,2419926,2391,86,119,27.8,Medium
FFF,2013B,2424750,2804,81,173,34.62,Medium
FFF,2013B,2434017,1286,65,88,19.78,Low
FFF,2013B,2436089,1954,60,94,32.57,Low
FFF,2013B,2436873,1433,32,80,44.78,Low
FFF,2013B,2439239,5005,157,172,31.88,High
FFF,2013B,2441910,1045,34,67,30.74,Low
FFF,2013B,2445410,4306,96,184,44.85,High
FFF,2013B,2446784,0,0,0,0.0,No Activity
FFF,2013B,2457147,2878,103,142,27.94,Medium
FFF,2013B,2474925,497,15,58,33.13,Low
FFF,2013B,2479413,5385,141,231,38.19,High
FFF,2013B,2481646,3856,125,171,30.85,Medium
FFF,2013B,2488251,2590,100,104,25.9,Medium
FFF,2013B,2496748,3667,140,157,26.19,Medium
FFF,2013B,2507271,1745,63,101,27.7,Low
FFF,2013B,2508403,2289,53,99,43.19,Medium
FFF,2013B,2510667,5838,183,255,31.9,High
FFF,2013B,2514431,6880,225,217,30.58,High
FFF,2013B,2514949,6034,218,190,27.68,High
FFF,2013B,2521655,9118,243,252,37.52,High
FFF,2013B,2522335,1257,84,120,14.96,Low
FFF,2013B,2525062,2897,99,175,29.26,Medium
FFF,2013B,2532320,13769,235,318,58.59,High
FFF,2013B,2532323,2409,133,80,18.11,Medium
FFF,2013B,2532652,259,12,33,21.58,Low
FFF,2013B,2532840,806,25,61,32.24,Low
FFF,2013B,2533504,6824,235,233,29.04,High
FFF,2013B,2546095,2055,75,108,27.4,Low
FFF,2013B,2552831,1079,51,61,21.16,Low
FFF,2013B,2553363,5152,150,227,34.35,High
FFF,2013B,2560595,3613,132,155,27.37,Medium
FFF,2013B,2567054,3997,121,213,33.03,Medium
FFF,2013B,2567288,1141,30,63,38.03,Low
FFF,2013B,2567561,2700,100,154,27.0,Medium
FFF,2013B,2568893,1302,69,95,18.87,Low
FFF,2013B,2578992,2510,126,135,19.92,Medium
FFF,2013B,2578996,3284,59,177,55.66,Medium
FFF,2013B,2581800,195,7,24,27.86,Low
FFF,2013B,2586748,24,3,8,8.0,Low
FFF,2013B,2590999,2787,126,144,22.12,Medium
FFF,2013B,2599162,943,39,75,24.18,Low
FFF,2013B,2600887,2569,50,143,51.38,Medium
FFF,2013B,2604212,8959,186,209,48.17,High
FFF,2013B,2610837,0,0,0,0.0,No Activity
FFF,2013B,2613930,4091,131,175,31.23,Medium
FFF,2013B,2617541,6357,133,242,47.8,High
FFF,2013B,2623196,4212,140,253,30.09,Medium
FFF,2013B,2623427,3319,118,181,28.13,Medium
FFF,2013B,2628246,8,1,2,8.0,Low
FFF,2013B,2639410,1749,96,91,18.22,Low
FFF,2013B,2642994,250,16,38,15.63,Low
FFF,2013B,2643574,4550,112,185,40.63,High
FFF,2013B,2644664,0,0,0,0.0,No Activity
FFF,2013B,2646317,8782,233,413,37.69,High
FFF,2013B,2647043,3733,125,157,29.86,Medium
FFF,2013B,2650929,0,0,0,0.0,No Activity
FFF,2013B,2654409,3437,95,162,36.18,Medium
FFF,2013B,2657781,1346,34,143,39.59,Low
FFF,2013B,2658271,243,36,33,6.75,Low
FFF,2013B,2672734,792,20,61,39.6,Low
FFF,2013B,2676920,4083,116,162,35.2,Medium
FFF,2013B,2678429,5239,175,146,29.94,High
FFF,2013B,2684993,2469,77,106,32.06,Medium
FFF,2013B,2685154,17,1,8,17.0,Low
FFF,2013B,2686074,2309,106,143,21.78,Medium
FFF,2013B,2686866,402,22,47,18.27,Low
FFF,2013B,2686875,3419,59,119,57.95,Medium
FFF,2013B,2687045,2871,80,96,35.89,Medium
FFF,2013B,2688202,74,7,18,10.57,Low
FFF,2013B,2691740,2811,64,93,43.92,Medium
FFF,2013J,26247,478,18,50,26.56,Low
FFF,2013J,29335,8840,230,209,38.43,High
FFF,2013J,29769,1608,71,96,22.65,Low
FFF,2013J,32221,1133,48,90,23.6,Low
FFF,2013J,33600,481,21,54,22.9,Low
FFF,2013J,34731,681,33,55,20.64,Low
FFF,2013J,39882,0,0,0,0.0,No Activity
FFF,2013J,42616,4093,163,163,25.11,High
FFF,2013J,43958,2220,74,91,30.0,Medium
FFF,2013J,47924,34,2,6,17.0,Low
FFF,2013J,49670,33,1,5,33.0,Low
FFF,2013J,50487,5021,131,147,38.33,High
FFF,2013J,51485,2750,87,195,31.61,Medium
FFF,2013J,51576,5302,78,195,67.97,High
FFF,2013J,53166,2861,64,109,44.7,Medium
FFF,2013J,53626,39,4,6,9.75,Low
FFF,2013J,54739,0,0,0,0.0,No Activity
FFF,2013J,54882,498,44,52,11.32,Low
FFF,2013J,55013,604,35,57,17.26,Low
FFF,2013J,55419,275,11,39,25.0,Low
FFF,2013J,57844,1972,64,115,30.81,Medium
FFF,2013J,58077,37,5,16,7.4,Low
FFF,2013J,58640,1784,113,130,15.79,Medium
FFF,2013J,63295,1210,44,48,27.5,Low
FFF,2013J,64388,4596,156,190,29.46,High
FFF,2013J,66451,1161,33,101,35.18,Low
FFF,2013J,68107,4255,116,196,36.68,High
FFF,2013J,69346,1458,32,78,45.56,Low
FFF,2013J,70495,5273,157,206,33.59,High
FFF,2013J,71252,1194,37,92,32.27,Low
FFF,2013J,71897,261,17,32,15.35,Low
FFF,2013J,72864,1423,42,95,33.88,Low
FFF,2013J,77744,2273,84,91,27.06,Medium
FFF,2013J,77746,110,8,8,13.75,Low
FFF,2013J,79261,2073,59,130,35.14,Medium
FFF,2013J,81536,474,29,46,16.34,Low
FFF,2013J,86669,2284,88,103,25.95,Medium
FFF,2013J,87042,0,0,0,0.0,No Activity
FFF,2013J,88781,888,52,79,17.08,Low
FFF,2013J,90901,2315,91,127,25.44,Medium
FFF,2013J,91629,1657,35,76,47.34,Medium
FFF,2013J,95746,936,27,58,34.67,Low
FFF,2013J,100064,6514,195,242,33.41,High
FFF,2013J,100788,3134,142,168,22.07,Medium
FFF,2013J,101217,332,24,64,13.83,Low
FFF,2013J,101420,5766,136,232,42.4,High
FFF,2013J,102028,4382,182,256,24.08,High
FFF,2013J,102343,3825,146,140,26.2,High
FFF,2013J,104213,2245,98,146,22.91,Medium
FFF,2013J,105629,5925,183,224,32.38,High
FFF,2013J,106690,188,3,35,62.67,Low
FFF,2013J,107028,581,38,66,15.29,Low
FFF,2013J,107084,1493,70,90,21.33,Low
FFF,2013J,110881,4278,132,155,32.41,High
FFF,2013J,111678,4,1,3,4.0,Low
FFF,2013J,112010,0,0,0,0.0,No Activity
FFF,2013J,113487,0,0,0,0.0,No Activity
FFF,2013J,113565,2515,40,127,62.88,Medium
FFF,2013J,114500,3570,140,134,25.5,High
FFF,2013J,116290,139,9,25,15.44,Low
FFF,2013J,116499,166,14,42,11.86,Low
FFF,2013J,116529,1319,52,76,25.37,Low
FFF,2013J,116631,551,33,49,16.7,Low
FFF,2013J,116808,12175,233,324,52.25,High
FFF,2013J,117232,1593,88,97,18.1,Low
FFF,2013J,118050,1206,70,64,17.23,Low
FFF,2013J,118176,147,7,29,21.0,Low
FFF,2013J,124379,167,9,29,18.56,Low
FFF,2013J,126074,209,6,42,34.83,Low
FFF,2013J,127642,2906,64,135,45.41,Medium
FFF,2013J,128723,76,4,21,19.0,Low
FFF,2013J,130658,3496,112,154,31.21,High
FFF,2013J,132453,1661,65,67,25.55,Medium
FFF,2013J,133019,3783,141,182,26.83,High
FFF,2013J,133185,3326,103,145,32.29,High
FFF,2013J,133718,585,24,49,24.38,Low
FFF,2013J,134847,395,8,51,49.38,Low
FFF,2013J,136894,2793,94,132,29.71,Medium
FFF,2013J,137903,6273,187,284,33.55,High
FFF,2013J,139190,2999,115,140,26.08,Medium
FFF,2013J,139278,1881,58,123,32.43,Medium
FFF,2013J,139701,653,17,43,38.41,Low
FFF,2013J,141648,5165,196,216,26.35,High
FFF,2013J,143752,0,0,0,0.0,No Activity
FFF,2013J,144562,1984,95,118,20.88,Medium
FFF,2013J,144959,412,24,44,17.17,Low
FFF,2013J,146738,3756,98,186,38.33,High
FFF,2013J,148328,1576,57,93,27.65,Low
FFF,2013J,148931,306,9,68,34.0,Low
FFF,2013J,150121,0,0,0,0.0,No Activity
FFF,2013J,152037,0,0,0,0.0,No Activity
FFF,2013J,152587,5089,133,174,38.26,High
FFF,2013J,152887,351,15,34,23.4,Low
FFF,2013J,154057,1465,43,79,34.07,Low
FFF,2013J,154059,1977,66,77,29.95,Medium
FFF,2013J,154191,2695,69,124,39.06,Medium
FFF,2013J,155298,1512,75,117,20.16,Low
FFF,2013J,156171,2421,62,86,39.05,Medium
FFF,2013J,156755,0,0,0,0.0,No Activity
FFF,2013J,157647,124,7,34,17.71,Low
FFF,2013J,160310,4149,147,297,28.22,High
FFF,2013J,160720,9,3,2,3.0,Low
FFF,2013J,160934,143,18,35,7.94,Low
FFF,2013J,160946,1711,41,116,41.73,Medium
FFF,2013J,162809,2460,128,129,19.22,Medium
FFF,2013J,163120,3716,168,142,22.12,High
FFF,2013J,168229,6765,185,239,36.57,High
FFF,2013J,169908,643,42,56,15.31,Low
FFF,2013J,170030,1949,93,157,20.96,Medium
FFF,2013J,170943,2774,99,216,28.02,Medium
FFF,2013J,171304,1359,48,75,28.31,Low
FFF,2013J,171549,1053,51,75,20.65,Low
FFF,2013J,171692,2210,93,84,23.76,Medium
FFF,2013J,173412,2013,59,150,34.12,Medium
FFF,2013J,174468,1,1,1,1.0,Low
FFF,2013J,175453,1319,62,70,21.27,Low
FFF,2013J,177568,1020,23,83,44.35,Low
FFF,2013J,178118,1120,39,40,28.72,Low
FFF,2013J,178258,0,0,0,0.0,No Activity
FFF,2013J,180974,4505,176,190,25.6,High
FFF,2013J,184473,1465,33,84,44.39,Low
FFF,2013J,184627,261,20,49,13.05,Low
FFF,2013J,184720,441,35,39,12.6,Low
FFF,2013J,184925,0,0,0,0.0,No Activity
FFF,2013J,187199,1813,60,103,30.22,Medium
FFF,2013J,188524,203,19,27,10.68,Low
FFF,2013J,190910,305,27,33,11.3,Low
FFF,2013J,192680,4000,142,151,28.17,High
FFF,2013J,198691,277,17,30,16.29,Low
FFF,2013J,199361,4444,153,211,29.05,High
FFF,2013J,200278,250,12,32,20.83,Low
FFF,2013J,202713,376,10,26,37.6,Low
FFF,2013J,206342,258,12,36,21.5,Low
FFF,2013J,206599,2064,89,89,23.19,Medium
FFF,2013J,227254,24,4,8,6.0,Low
